callsign,actype,adep,ades,eobt,rfl,dep_rwy,arr_rwy,sid,star,approach,route
BKP135,A319,VTBS,VTSM,2025-12-23T04:55:00Z,330,RW02R,RW17,KASN1H,,R17,KASNI M757 MABKO W33 SMU
NOK554,B738,VTBD,VTSF,2025-12-23T04:55:00Z,350,RW21L,RW19,KASN3C,,R19,KASNI M757 LOSDA Y94 NKS
SJX751,A21N,RCTP,VTCC,2025-12-23T04:55:00Z,340,,RW36,,MONL2A,R36,VTN R207 MONLO
SWM674,A320,VDTI,VTBS,2025-12-23T04:55:00Z,300,,RW01,,TUMG1D,R01,VAPVU P629 NUGPA
THA043,A21N,VTUK,VTBS,2025-12-23T04:55:00Z,240,RW21,RW01,EMRU1B,EAST1D,R01,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT EASTE
THA630,A320,VTBS,RCKH,2025-12-23T04:55:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
TVJ220,B38M,VTBS,VTUU,2025-12-23T04:55:00Z,270,RW02R,RW05,SELK1H,VENP1C,R05,SELKA A1
UAE370,B77W,OMDB,VTBS,2025-12-23T04:55:00Z,370,,RW01,,WILA1D,R01,NURDA L524 IBETO
AIQ3201,A320,VTBD,VTCT,2025-12-23T05:00:00Z,360,RW21L,RW03,UGUV3C,,R03,UGUVO Y27 IKISU W22 BENVI
AIQ660,A320,VTBD,VVPQ,2025-12-23T05:00:00Z,330,RW21L,,RYN3C,,,RYN R334 SAKDA
AZV2853,A320,UNWW,VTBU,2025-12-23T05:00:00Z,360,,RW18,,,R18,TUPGO M633 DULEM W42 RYN
CQH7302,A320,VTBS,ZSFZ,2025-12-23T05:00:00Z,330,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
NOK106,B738,VTBD,VTCT,2025-12-23T05:00:00Z,380,RW21L,RW03,UGUV3C,,R03,UGUVO Y27 IKISU W22 BENVI
OMA831,B38M,OOMS,VTSP,2025-12-23T05:00:00Z,350,,RW09,,UBNE1C,,SAPAM L645 UBNEN
RLH5041,B737,ZPLJ,VTBS,2025-12-23T05:00:00Z,320,,RW01,,NORT1D,R01,VTN R470 UDN W21 NOBER
SIA707,B78X,VTBS,WSSS,2025-12-23T05:00:00Z,370,RW02R,,BUT1H,,,BUT Y11 PASVA
SIA732,B38M,WSSS,VTSP,2025-12-23T05:00:00Z,360,,RW09,,URGA1C,,DUBAX R325 URGAD
TGW643,E290,VTSM,WSSS,2025-12-23T05:00:00Z,370,RW35,,RUMV1B,,,RUMVA Y95 IKOGA Y24 PASVA
THA106,A320,VTBS,VTCC,2025-12-23T05:00:00Z,360,RW02R,RW36,OLVU1H,MARN2A,R36,OLVUK Y26 MARNI
VJT789G,GLEX,VTBD,VLLB,2025-12-23T05:00:00Z,370,RW21L,,NOBE4C,,,NOBER W21 UDN R470 VTN
AIQ3217,A320,VTBD,VTSG,2025-12-23T05:05:00Z,380,RW21L,RW32,SABI3C,NULM1E,R32,SABIS Y8 SAPUD W32 NULMA
AIQ3436,A320,VTCC,VTBD,2025-12-23T05:05:00Z,330,RW36,RW21R,PANT2C,NAKO3A,R21R,PANTA Y7 BLAFF DCT NAKON
AIQ4110,A320,VTBS,VTSP,2025-12-23T05:05:00Z,360,RW02R,RW09,VANK1H,SAVS1C,,VANKO Y8 SAVSA
AXB882,A320,VOBL,VTBS,2025-12-23T05:05:00Z,390,,RW01,,WILA1D,R01,PUMOR L877 MIGAR L524 IBETO
MXD521,B738,VTBD,WMKK,2025-12-23T05:05:00Z,370,RW21L,,KIGO3C,,,KIGOB Y11 PASVA
OMA815,B789,OOMS,VTBS,2025-12-23T05:05:00Z,410,,RW01,,WILA1D,R01,PUMOR L877 MIGAR L524 IBETO
SIA710,B78X,WSSS,VTBS,2025-12-23T05:05:00Z,380,,RW01,,TUMG1D,R01,ABTOK M644 ALUMO Y12 ALEMI
TGW677,E290,VTCC,WSSS,2025-12-23T05:05:00Z,350,RW36,,PANT2C,,,PANTA Y7 BKK M904 PIDEL Y11 PASVA
THA416,B789,WMKK,VTBS,2025-12-23T05:05:00Z,400,,RW01,,LEBI1D,R01,RIGTO M769 LEBIM
VAG131,A321,VVTS,VTBS,2025-12-23T05:05:00Z,320,,RW01,,TUMG1D,R01,VAPVU P629 NUGPA
AFL285,B77W,VTSP,UUEE,2025-12-23T05:10:00Z,300,RW09,,SATV1A,,,SATVA L759 TAVUN
APG286,A320,VTBD,RPLL,2025-12-23T05:10:00Z,330,RW21L,,GORS3C,,,GORSI N506 GOMES B204 AGEDO
BKP224,A319,VTCC,VTBS,2025-12-23T05:10:00Z,370,RW36,RW01,PANT2C,NORT1D,R01,PANTA Y7 BLAFF DCT NORTA
BKP942,AT76,VLLB,VTBS,2025-12-23T05:10:00Z,340,,RW01,,NORT1D,R01,VTN R470 UDN W21 NOBER
CSZ310,A320,VTBS,ZGSZ,2025-12-23T05:10:00Z,330,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
EVA075,B77W,VTBS,EHAM,2025-12-23T05:10:00Z,300,RW02R,,TARE1H,,,TARED G463 BETNO
THA570,A320,VTBS,VLVT,2025-12-23T05:10:00Z,330,RW02R,,NOBE1S,,,NOBER W21 UDN R470 VTN
THA621,A21N,RPLL,VTBS,2025-12-23T05:10:00Z,380,,RW01,,TUMG1D,R01,TUPGO M633 DULEM DCT GOMES
TLM756,B739,VTBD,VTSP,2025-12-23T05:10:00Z,340,RW21L,RW09,SABI3C,SAVS1C,,SABIS Y8 SAVSA
ABY732,A21N,OMSJ,VTSG,2025-12-23T05:15:00Z,390,,RW32,,EMRI1E,R32,IKULA R325 PUT Y99 EMRIT
AIQ3073,A320,VTSG,VTCC,2025-12-23T05:15:00Z,380,RW14,RW36,OSPE1G,MARN2A,R36,OSPEX Y99 BKK Y26 MARNI
AIQ3355,A320,VTUD,VTBD,2025-12-23T05:15:00Z,300,RW12,RW21R,ANPU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
BBC388,B738,VGHS,VTBS,2025-12-23T05:15:00Z,350,,RW01,,WILA1D,R01,BETNO G463 TARED
CES741,B738,ZPPP,VTBS,2025-12-23T05:15:00Z,360,,RW01,,NORT1D,R01,VTN R470 UDN W21 NOBER
CXA854,A21N,VTBS,ZSAM,2025-12-23T05:15:00Z,370,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
ITY759,A320,VTBS,LIRF,2025-12-23T05:15:00Z,340,RW02R,,TARE1H,,,TARED P646 BETNO
KLM844,B77W,VTBS,EHAM,2025-12-23T05:15:00Z,320,RW02R,,TARE1H,,,TARED G463 BETNO
TGW664,E290,WSSS,VTSP,2025-12-23T05:15:00Z,380,,RW09,,URGA1C,,DUBAX R325 URGAD
THA105,A320,VTCC,VTBS,2025-12-23T05:15:00Z,350,RW36,RW01,PANT2C,NORT1D,R01,PANTA Y7 BLAFF DCT NORTA
TVJ351,A320,VTSB,VTBS,2025-12-23T05:15:00Z,330,RW04,RW01,NIXE1D,LEBI1D,R01,NIXET Y99 NONEL Y98 LEBIM
AIQ3185,A320,VTSF,VTBD,2025-12-23T05:20:00Z,380,RW01,RW21R,TAWI1A,SABA3A,R21R,NKS Y94 DOXAS M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
AIQ3254,A20N,VTBD,VTUK,2025-12-23T05:20:00Z,290,RW21L,RW03,ROBK3C,,R03,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
AIQ3441,A320,VTBD,VTCC,2025-12-23T05:20:00Z,340,RW21L,RW36,OLVU3C,MARN2A,R36,OLVUK Y26 MARNI
AIQ4105,A320,VTCC,VTBS,2025-12-23T05:20:00Z,350,RW36,RW01,PANT2C,NORT1D,R01,PANTA Y7 BLAFF DCT NORTA
AIQ611,A320,VDSA,VTBD,2025-12-23T05:20:00Z,360,,RW21R,,SEHN3A,R21R,TUPGO M633 DULEM
AIQ641,A320,VVNB,VTBD,2025-12-23T05:20:00Z,380,,RW21R,,NAKO3A,R21R,VTN R470 UDN W21 NOBER
AXM867,A320,VTSG,WMKK,2025-12-23T05:20:00Z,310,RW14,,TUNR1G,,,TUNRA W32 TRN W14 HTY A464 KARMI
BKP1148,A319,VTSM,VTBS,2025-12-23T05:20:00Z,320,RW35,RW01,OLBA1B,LEBI1D,R01,OLBAG Y17 DONSI M769 LEBIM
CPA770,A333,VTSP,VHHH,2025-12-23T05:20:00Z,410,RW09,,EMRI1A,,,EMRIT Y99 NONEL Y98 SURMA W42 TOPER A1 SANOT Y15 GUROK A202 SAV
TLM755,B738,VTSP,VTBD,2025-12-23T05:20:00Z,330,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
AXM884,A20N,WMKK,VTBD,2025-12-23T05:25:00Z,360,,RW21R,,SABA3A,R21R,RIGTO M769 GOKEX Y96 EMTIX Y99 HOTEL
BKP225,A319,VTBS,VTCC,2025-12-23T05:25:00Z,360,RW02R,RW36,OLVU1H,MARN2A,R36,OLVUK Y26 MARNI
BKP265,AT76,VTSM,VTSG,2025-12-23T05:25:00Z,140,RW35,RW32,ENRA1B,NULM1E,R32,DORNA W32 NULMA
SJX745,A339,RCTP,VTBS,2025-12-23T05:25:00Z,430,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
THA132,A320,VTBS,VTCT,2025-12-23T05:25:00Z,340,RW02R,RW03,UGUV1H,,R03,UGUVO Y27 IKISU W22 BENVI
TLM710,B738,VTBD,VTSS,2025-12-23T05:25:00Z,330,RW21L,RW26,KASN3C,OBLE1A,R26,KASNI M757 OBLEX
TLM736,B738,VTBD,VTSB,2025-12-23T05:25:00Z,320,RW21L,RW22,SABI3C,IKER1A,R22,SABIS Y8 IKERA
AIQ3374,A20N,VTBD,VTUU,2025-12-23T05:30:00Z,330,RW21L,RW05,ROBK3C,VENP1C,R05,ROBKA A1
AIQ583,A320,ZPPP,VTBD,2025-12-23T05:30:00Z,360,,RW21R,,NAKO3A,R21R,VTN R470 UDN W21 NOBER
BKP253,AT76,VTSM,VTSP,2025-12-23T05:30:00Z,140,RW35,RW09,ENRA1B,SAVS1C,,DORNA W32 SAPUD Y8 SAVSA
CAL6653,A21N,RCTP,VTBS,2025-12-23T05:30:00Z,340,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
CTV512,A320,WIII,VTBD,2025-12-23T05:30:00Z,360,,RW21R,,SEHN3A,R21R,ABTOK M644 RYN
FDB1464,B38M,VTSG,OMDB,2025-12-23T05:30:00Z,360,RW14,,PUT2F,,,EMRIT Y99 PUT R325 IKULA
FFM3610,B738,WMKK,VTSG,2025-12-23T05:30:00Z,380,,RW32,,TUNR1E,R32,TAMOS A457 HTY W14 TRN W32 TUNRA
HKE700,A21N,VHHH,VTBS,2025-12-23T05:30:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
JST17,B788,YMML,VTSP,2025-12-23T05:30:00Z,400,,RW09,,URGA1C,,DUBAX R325 URGAD
SEJ089,A320,VIDP,VTSP,2025-12-23T05:30:00Z,350,,RW09,,SATV1C,,TAVUN L759 SATVA
THA004,A320,VTBS,VTUD,2025-12-23T05:30:00Z,270,RW02R,RW30,SELK1H,ANPU1C,R30,SELKA Y14 KRT Y23 KKN Y23/Y22
THA263,A320,VTBS,VTSS,2025-12-23T05:30:00Z,350,RW02R,RW26,KASN1H,OBLE1A,R26,KASNI M757 OBLEX
THA302,A320,VYYY,VTBS,2025-12-23T05:30:00Z,330,,RW01,,WILA1D,R01,BETNO G463 TARED
UAE372,A388,OMDB,VTBS,2025-12-23T05:30:00Z,410,,RW01,,WILA1D,R01,NURDA L524 IBETO
AFL273,A333,VTBS,UUEE,2025-12-23T05:35:00Z,340,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
AIC2332,A20N,VIDP,VTBS,2025-12-23T05:35:00Z,370,,RW01,,WILA1D,R01,BETNO P646 TARED
AIQ4106,A320,VTBS,VTCC,2025-12-23T05:35:00Z,340,RW02R,RW36,OLVU1H,MARN2A,R36,OLVUK Y26 MARNI
AIQ4232,A320,VTSF,VTBS,2025-12-23T05:35:00Z,360,RW01,RW01,TAWI1A,LEBI1D,R01,NKS Y94 DOXAS M769 LEBIM
AKJ618,B38M,VABB,VTSP,2025-12-23T05:35:00Z,370,,RW09,,UPSA1C,,IKULA L515 UPSAB
IGO1067,A21N,VOHS,VTBS,2025-12-23T05:35:00Z,370,,RW01,,WILA1D,R01,NURDA L524 IBETO
IGO1074,A21N,VTSP,VIDP,2025-12-23T05:35:00Z,300,RW09,,SATV1A,,,SATVA L759 TAVUN
NOK132,B738,VTBD,VTCC,2025-12-23T05:35:00Z,340,RW21L,RW36,OLVU3C,MARN2A,R36,OLVUK Y26 MARNI
TGW680,E290,WSSS,VTCC,2025-12-23T05:35:00Z,340,,RW36,,MARN2A,R36,GOLUD M751 BKK Y26 MARNI
TLM538,B738,VTBD,VTCT,2025-12-23T05:35:00Z,360,RW21L,RW03,UGUV3C,,R03,UGUVO Y27 IKISU W22 BENVI
TVJ103,A321,VTCC,VTBS,2025-12-23T05:35:00Z,350,RW36,RW01,PANT2C,NORT1D,R01,PANTA Y7 BLAFF DCT NORTA
TVJ110,B38M,VTBS,VTCC,2025-12-23T05:35:00Z,340,RW02R,RW36,OLVU1H,MARN2A,R36,OLVUK Y26 MARNI
AIQ3131,A320,VTSC,VTBD,2025-12-23T05:40:00Z,380,,RW21R,OMNI,SABA3A,R21R,NTW W19 UPNEP M626 SORTO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
AIQ3162,A320,VTCC,VTSP,2025-12-23T05:40:00Z,380,RW36,RW09,PANT2C,SAVS1C,,PANTA Y7 BKK Y8 SAVSA
AIQ3249,A20N,VTUK,VTBD,2025-12-23T05:40:00Z,260,RW21,RW21R,EMRU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AXB937,A320,VTSP,VOHS,2025-12-23T05:40:00Z,360,RW09,,SATV1A,,,SATVA L759 TAVUN
AXM868,A320,WMKK,VTSG,2025-12-23T05:40:00Z,360,,RW32,,TUNR1E,R32,TAMOS A457 HTY W14 TRN W32 TUNRA
BKP273,A320,VTBS,VTSP,2025-12-23T05:40:00Z,340,RW02R,RW09,VANK1H,SAVS1C,,VANKO Y8 SAVSA
CSN6063,A20N,ZGGG,VTSP,2025-12-23T05:40:00Z,340,,RW09,,SAVS1C,,SAV A202 RAMEI W42 MENEX Y8 SAVSA
CSZ282,A20N,VTBS,ZBYC,2025-12-23T05:40:00Z,330,RW02R,,UGUV1H,,,UGUVO Y27 IKISU W22 CTR A581 PONUK
EVA067,B77W,VTBS,EGLL,2025-12-23T05:40:00Z,300,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
HVN615,A321,VVNB,VTBS,2025-12-23T05:40:00Z,340,,RW01,,NORT1D,R01,VTN R470 UDN W21 NOBER
MMA361,A319,VTBD,VYMD,2025-12-23T05:40:00Z,340,RW21L,,NUNL3C,,,NUNLI L507 LUDVI
NOK592,B738,VTBD,VTST,2025-12-23T05:40:00Z,380,RW21L,RW08,SABI3C,,R08,SABIS Y8 SAPUD W24 TRN
NWS3434,A320,VTSP,USSS,2025-12-23T05:40:00Z,340,RW09,,SATV1A,,,SATVA L759 TAVUN
TGW683,E290,VTSG,WSSS,2025-12-23T05:40:00Z,350,RW14,,TUNR1G,,,TUNRA W32 TRN W14 HTY A334 PASVA
THA922,B77W,VTBS,EDDF,2025-12-23T05:40:00Z,320,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
TLM391,B739,RCKH,VTBD,2025-12-23T05:40:00Z,300,,RW21R,,ENDU3A,R21R,BUTRA A1 UBL Y20 UBLOD
TLM645,B738,VTUK,VTBD,2025-12-23T05:40:00Z,240,RW21,RW21R,EMRU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AIQ3343,A320,VTUW,VTBD,2025-12-23T05:45:00Z,360,RW15,RW21R,OMNI,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
BKP305,AT76,VTBS,VTBO,2025-12-23T05:45:00Z,130,RW02R,RW23,RYN1H,,R23,RYN
CPA788,A333,VTBS,VHHH,2025-12-23T05:45:00Z,410,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
CPA789,A333,VHHH,VTBS,2025-12-23T05:45:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
CSH855,B38M,ZSPD,VTBS,2025-12-23T05:45:00Z,340,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
CSN8356,B738,VTBS,ZGOW,2025-12-23T05:45:00Z,330,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
EVA212,B77W,VTBS,RCTP,2025-12-23T05:45:00Z,330,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
SAS974,A320,VTBS,EKCH,2025-12-23T05:45:00Z,350,RW02R,,TARE1H,,,TARED P646 BETNO
TLM707,B738,VTSS,VTBD,2025-12-23T05:45:00Z,360,RW26,RW21R,DAND1C,SABA3A,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
AIQ3211,A21N,VTSG,VTBD,2025-12-23T05:50:00Z,370,RW14,RW21R,OSPE1G,SABA3A,R21R,OSPEX Y99 HOTEL DCT SABAI
AIQ3924,A320,VTCL,VTBD,2025-12-23T05:50:00Z,310,RW18,RW21R,VENA1D,NAKO3A,R21R,VENAG W23 PSL Y28 BLAFF DCT NAKON
CAL835,A21N,RCTP,VTBS,2025-12-23T05:50:00Z,400,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
QTR826,A359,OTHH,VTBS,2025-12-23T05:50:00Z,370,,RW01,,WILA1D,R01,NURDA L524 IBETO
THA634,B772,VTBS,RCTP,2025-12-23T05:50:00Z,370,RW02R,,LIPL1S,,,LIPLI Y16 BUTRA
AFL659,A20N,VTBS,UIII,2025-12-23T05:55:00Z,350,RW02R,,UGUV1H,,,UGUVO Y27 PIBAN Y29 PSL W26 CMP W21 UDN R470 VTN
AIQ3107,A320,VTSS,VTBD,2025-12-23T05:55:00Z,380,RW26,RW21R,DAND1C,SABA3A,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
AXM856,A20N,WMKK,VTCC,2025-12-23T05:55:00Z,360,,RW36,,MARN2A,R36,RIGTO M769 BKK Y26 MARNI
BKP250,AT76,VTSP,VTSM,2025-12-23T05:55:00Z,130,RW09,RW17,EMRI1A,,R17,EMRIT Y99 AKVUG Y93 SMU
CCA959,B38M,ZBAA,VTBS,2025-12-23T05:55:00Z,360,,RW01,,NORT1D,R01,VTN R470 UDN W21 NOBER
THA439,A320,VTBS,WADD,2025-12-23T05:55:00Z,330,RW02R,,BUT1H,,,BUT M904 TIDAR
THA633,B77W,RCTP,VTBS,2025-12-23T05:55:00Z,380,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
TLM605,B738,VTUD,VTBD,2025-12-23T05:55:00Z,300,RW12,RW21R,ANPU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AIQ3448,A320,VTCC,VTBD,2025-12-23T06:00:00Z,350,RW36,RW21R,PANT2C,NAKO3A,R21R,PANTA Y7 BLAFF DCT NAKON
AIQ4502,A320,VTUK,VTBS,2025-12-23T06:00:00Z,280,RW21,RW01,EMRU1B,EAST1D,R01,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT EASTE
B8260,A320,ZSSS,VTBD,2025-12-23T06:00:00Z,360,,RW21R,,NAKO3A,R21R,VTN CMP W21 NOBER
BKP1409,A319,VTSM,VTSP,2025-12-23T06:00:00Z,140,RW35,RW09,ENRA1B,SAVS1C,,DORNA W32 SAPUD Y8 SAVSA
CBY02,AT75,VTCC,VTBD,2025-12-23T06:00:00Z,150,RW36,RW21R,PANT2C,NAKO3A,R21R,PANTA Y7 BLAFF DCT NAKON
CTJ3860,B738,VTBS,ZUCK,2025-12-23T06:00:00Z,330,RW02R,,UGUV1H,,,UGUVO Y27 IBUBU W25 NAN R215 TOMIP
CXA833,B38M,ZSAM,VTBS,2025-12-23T06:00:00Z,300,,RW01,,EAST1D,R01,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
HVN610,A321,VTBS,VVNB,2025-12-23T06:00:00Z,330,RW02R,,UGUV1H,,,UGUVO Y27 PIBAN Y29 PSL W26 CMP R474 VTN
MTL160,E135,VTBD,VTUD,2025-12-23T06:00:00Z,170,RW21L,RW30,ROBK3C,ANPU1C,R30,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
QTR846,B788,OTHH,VTSP,2025-12-23T06:00:00Z,370,,RW09,,UBNE1C,,SAPAM L645 UBNEN
TTW503,A20N,RCTP,VTSP,2025-12-23T06:00:00Z,300,,RW09,,SAVS1C,,BUTRA A1 UBL W1 RAMEI W42 MENEX Y8 SAVSA
AIQ5421,A320,VTSB,VTCC,2025-12-23T06:05:00Z,380,RW04,RW36,NIXE1D,MARN2A,R36,NIXET Y99 BKK Y26 MARNI
BKP281,AT76,VTBU,VTSP,2025-12-23T06:05:00Z,140,RW18,RW09,BKK1A,SAVS1C,,BUT DCT ASEKU W42 MENEX Y8 SAVSA
CSC9106,A21N,VTBS,ZGSZ,2025-12-23T06:05:00Z,330,RW02R,,SELK1H,,,SELKA A1 SANOT Y15 GUROK A202 SAV
THA434,A333,WIII,VTBS,2025-12-23T06:05:00Z,380,,RW01,,TUMG1D,R01,ABTOK M644 ALUMO Y12 ALEMI
TVJ305,A321,VTSP,VTBS,2025-12-23T06:05:00Z,330,RW09,RW01,EMRI1A,LEBI1D,R01,EMRIT Y99 NONEL Y98 LEBIM
AIQ3005,A320,VTBD,VTSP,2025-12-23T06:10:00Z,360,RW21L,RW09,SABI3C,SAVS1C,,SABIS Y8 SAVSA
AIQ3076,A320,VTCC,VTSG,2025-12-23T06:10:00Z,380,RW36,RW32,PANT2C,NULM1E,R32,PANTA Y7 BKK Y8 SAPUD W32 NULMA
BKP132,A319,VTSM,VTBS,2025-12-23T06:10:00Z,160,RW35,RW01,OLBA1B,LEBI1D,R01,OLBAG Y17 DONSI M769 LEBIM
BKP453,AT76,VTBD,VTSM,2025-12-23T06:10:00Z,150,RW21L,RW17,KASN3C,,R17,KASNI M757 MABKO W33 SMU
MJJ123,A320,VTCC,VVPQ,2025-12-23T06:10:00Z,390,RW36,,PANT2C,,,PANTA Y7 BKK M904 PIDEL Y11 PASVA
MXD586,B738,WMKK,VTSG,2025-12-23T06:10:00Z,340,,RW32,,TUNR1E,R32,TAMOS A457 HTY W14 TRN W32 TUNRA
TGW633,E290,VTSS,WSSS,2025-12-23T06:10:00Z,370,RW26,,TAXE1C,,,PASVA
TLM258,B738,VTBD,WADD,2025-12-23T06:10:00Z,330,RW21L,,KIGO3C,,,KIGOB Y11 BUT M904 TIDAR
TLM512,B739,VTBD,VTCC,2025-12-23T06:10:00Z,340,RW21L,RW36,OLVU3C,MARN2A,R36,OLVUK Y26 MARNI
TLM581,B739,VTCC,VTBU,2025-12-23T06:10:00Z,330,RW36,RW18,PANT2C,,R18,PANTA Y7 BKK
TVJ981,B38M,VVPQ,VTBS,2025-12-23T06:10:00Z,300,,RW01,,TUMG1D,R01,SAKDA R334 RYN
AIQ122,A320,VTBD,VEGY,2025-12-23T06:15:00Z,360,RW21L,,TARE3C,,,TARED P646 BETNO
AIQ3231,A320,VTBD,VTSB,2025-12-23T06:15:00Z,320,RW21L,RW22,SABI3C,IKER1A,R22,SABIS Y8 IKERA
AIQ324,A320,WMKP,VTBD,2025-12-23T06:15:00Z,380,,RW21R,,SABA3A,R21R,RIGTO M769 GOKEX Y96 EMTIX Y99 HOTEL
AIQ3421,A320,VTBD,VTCC,2025-12-23T06:15:00Z,340,RW21L,RW36,OLVU3C,MARN2A,R36,OLVUK Y26 MARNI
AIQ3514,A320,VTBD,VTUI,2025-12-23T06:15:00Z,350,RW21L,RW05,ROBK3C,,R05,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
NOK313,B738,VTUD,VTBD,2025-12-23T06:15:00Z,320,RW12,RW21R,ANPU1B,ENDU3A,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
SWR181,B77W,VTBS,LSZH,2025-12-23T06:15:00Z,300,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
TVJ961,B38M,VVDN,VTBS,2025-12-23T06:15:00Z,320,,RW01,,EAST1D,R01,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
AIQ3092,A21N,VTSP,VTBD,2025-12-23T06:20:00Z,330,RW09,RW21R,IGEV1A,SABA3A,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
AIQ3543,A20N,VTUL,VTBD,2025-12-23T06:20:00Z,280,RW19,RW21R,BOVG1B,NAKO3A,R21R,BOVGO B218 CMP W21 NOBER DCT NAKON
CCA471,A321,ZUTF,VTBS,2025-12-23T06:20:00Z,340,,RW01,,NORT1D,R01,VTN R474 CMP W21 NOBER
LOT6520,A320,VTBS,EPWA,2025-12-23T06:20:00Z,310,RW02R,,TARE1H,,,TARED P646 BETNO
MMA333,A320,VYYY,VTBS,2025-12-23T06:20:00Z,330,,RW01,,WILA1D,R01,BETNO G463 TARED
MXD541,B738,VTSP,WMKK,2025-12-23T06:20:00Z,350,RW09,,REBE1A,,,REBED B579 DALAN
PAL731,B77W,VTBS,RPLL,2025-12-23T06:20:00Z,370,RW02R,,GOME1S,,,GOMES B204 AGEDO
THA916,B77W,VTBS,EGLL,2025-12-23T06:20:00Z,320,RW02R,,NUNL1S,,,NUNLI L507 LUDVI
TLM361,B738,VHHH,VTBD,2025-12-23T06:20:00Z,340,,RW21R,,ENDU3A,R21R,BUTRA Y16 UPKUP
TLM785,B738,VTSF,VTBD,2025-12-23T06:20:00Z,320,RW01,RW21R,TAWI1A,SABA3A,R21R,NKS Y94 DOXAS M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
TLM786,B738,VTBD,VTSF,2025-12-23T06:20:00Z,310,RW21L,RW19,KASN3C,,R19,KASNI M757 LOSDA Y94 NKS
AIQ3240,A21N,VTSB,VTBD,2025-12-23T06:25:00Z,350,RW04,RW21R,NIXE1D,SABA3A,R21R,NIXET Y99 HOTEL DCT SABAI
AIQ3553,A320,VTCN,VTBD,2025-12-23T06:25:00Z,330,RW02,RW21R,OMNI,NAKO3A,R21R,W29 PSL Y28 BLAFF DCT NAKON
AIQ4253,A320,VTSC,VTBS,2025-12-23T06:25:00Z,380,,RW01,OMNI,LEBI1D,R01,NTW W19 UPNEP M626 SORTO M769 LEBIM
AXM883,A21N,VTBD,WMKK,2025-12-23T06:25:00Z,370,RW21L,,KIGO3C,,,KIGOB Y11 PASVA
BKP963,A319,VTSM,WSSS,2025-12-23T06:25:00Z,390,RW35,,RUMV1B,,,RUMVA Y95 IKOGA Y24 PASVA
CES9619,B737,ZPPP,VTCC,2025-12-23T06:25:00Z,360,,RW36,,MONL2A,R36,VTN R207 MONLO
FDB1481,B38M,OMDB,VTSG,2025-12-23T06:25:00Z,370,,RW32,,EMRI1E,R32,IKULA R325 PUT Y99 EMRIT
KAR3484,B772,VTSP,ULLI,2025-12-23T06:25:00Z,340,RW09,,SATV1A,,,SATVA L759 TAVUN
