callsign,actype,adep,ades,eobt,rfl,dep_rwy,arr_rwy,sid,star,approach,route
IGO1604,A21N,VTBS,VABB,2026-07-09T07:11:00Z,320,RW20L,,PAST1E,,,PASTO L301 TANEK
BKP144,A319,VTSM,VTBS,2026-07-09T07:11:00Z,300,RW17,RW19,OLBA1B,LEBI1C,R19,OLBAG Y17 DONSI M769 LEBIM
THA484,B788,YPPH,VTBS,2026-07-09T07:11:01Z,390,,RW19,,TUMG1C,R19,ABTOK M644 ALUMO Y12 ALEMI
BKP406,AT76,VTSP,VTSM,2026-07-09T07:12:00Z,150,RW27,RW17,EMRI1B,,R17,EMRIT Y99 AKVUG Y93 SMU
BHD211,C750,VTCT,VTBD,2026-07-09T07:12:00Z,250,RW21,RW21R,DUBE1A,NAKO1B,R21R,DUBEN Y28 BLAFF DCT NAKON
GFA155,B789,RPLL,OBBI,2026-07-09T07:12:22Z,340,,,,,,TUPGO M633 TANEK
RLH5042,B737,VTBS,ZPLJ,2026-07-09T07:13:00Z,320,RW20L,,UGUV1E,,,UGUVO Y27 IBUBU W25 NAN R215 TOMIP
PAL654,B77W,RPLL,OERK,2026-07-09T07:13:47Z,280,,,,,,TUPGO M633 TANEK
CES205,B38M,ZSPD,VTCC,2026-07-09T07:14:07Z,340,,RW36,,MONL2B,R36,TOMIP R215 NAN R207 MONLO
SJX742,A359,VTBS,RCTP,2026-07-09T07:15:00Z,370,RW20L,,LIPL1J,,,LIPLI Y16 BUTRA
AIQ3023,A320,VTBD,VTSP,2026-07-09T07:15:00Z,360,RW21L,RW27,SABI2B,SAVS1C,,SABIS Y8 SAVSA
AIQ4119,A320,VTCC,VTBS,2026-07-09T07:15:00Z,350,RW36,RW19,PANT2C,NORT1C,R19,PANTA Y7 BLAFF DCT NORTA
MAS795,B738,VTSP,WMKK,2026-07-09T07:16:00Z,350,RW27,,REBE1B,,,REBED B579 DALAN
SIA401,B78X,VIDP,WSSS,2026-07-09T07:16:16Z,370,,,,,,EKAVO M626 IKOGA Y24 PASVA
TLM788,B738,VTBD,VTSF,2026-07-09T07:17:00Z,310,RW21L,RW19,KASN1B,,R19,KASNI M757 LOSDA Y94 NKS
CPA775,A21N,VHHH,VTBS,2026-07-09T07:17:26Z,380,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
ANA878,B788,VTBS,RJTT,2026-07-09T07:18:00Z,410,RW20L,,LIPL1J,,,LIPLI Y16 BUTRA
AIQ3359,A21N,VTUD,VTBD,2026-07-09T07:18:00Z,320,RW12,RW21R,ANPU1B,ENDU1B,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
TLM737,B738,VTSB,VTBD,2026-07-09T07:18:00Z,330,RW04,RW21R,NIXE1C,SABA1B,R21R,NIXET Y99 HOTEL DCT SABAI
ORCA660,SF34,VTSS,VTSB,2026-07-09T07:20:00Z,140,RW26,RW22,ELRE1C,SEGR1A,R22,ELREM W17 SAPUD
MXD523,B738,VTBD,WMKK,2026-07-09T07:20:00Z,330,RW21L,,KASN1B,,,KASNI M757 KARMI
THA211,A320,VTBS,VTSP,2026-07-09T07:20:00Z,340,RW20L,RW27,VANK1E,SAVS1C,,VANKO Y8 SAVSA
MMA232,A319,WSSS,VYYY,2026-07-09T07:21:25Z,360,,,,,,KADAX M626 EKAVO
THA407,A21N,VTBS,WSSS,2026-07-09T07:22:00Z,330,RW20L,,BUT1E,,,BUT Y11 PASVA
AIQ3360,A20N,VTBD,VTUU,2026-07-09T07:22:00Z,330,RW21L,RW23,ROBK3A,VENP1D,R23,ROBKA A1
VJC804,A321,VTBS,VVTS,2026-07-09T07:24:00Z,330,RW20L,,GOME1E,,,GOMES N506 BOKAK
VJC807,A321,VVTS,VTBS,2026-07-09T07:24:35Z,300,,RW19,,TUMG1C,R19,VAPVU P629 NUGPA
THA044,A320,VTBS,VTUK,2026-07-09T07:25:00Z,250,RW20L,RW03,SELK1F,,R03,SELKA Y14 KRT Y23 KKN Y23/Y22
JST72,A21N,VTSP,YPPH,2026-07-09T07:26:00Z,330,RW27,,REBE1B,,,REBED B579 DALAN
BKP255,AT76,VTSM,VTSP,2026-07-09T07:26:00Z,140,RW17,RW27,DORN1A,SAVS1C,,DORNA W32 SAPUD Y8 SAVSA
HKE700,A21N,VHHH,VTBS,2026-07-09T07:26:25Z,340,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
VAG136,A321,VTBS,VVNB,2026-07-09T07:27:00Z,320,RW20L,,UGUV1E,,,UGUVO Y27 PIBAN Y29 PSL W26 CMP W21 UDN R470 VTN
THA571,A320,VLVT,VTBS,2026-07-09T07:27:30Z,280,,RW19,,NORT1C,R19,VTN R470 UDN W21 NOBER
VJC902,A321,VTBS,VVNB,2026-07-09T07:28:00Z,320,RW20L,,UGUV1E,,,UGUVO Y27 PIBAN Y29 PSL W26 CMP W21 UDN R470 VTN
AIQ3108,A320,VTBD,VTSS,2026-07-09T07:28:00Z,350,RW21L,RW26,KASN1B,OBLE1B,R26,KASNI M757 OBLEX
CES9619,B737,ZPPP,VTCC,2026-07-09T07:28:21Z,340,,RW36,,MONL2B,R36,VTN R207 MONLO
THA621,A21N,RPLL,VTBS,2026-07-09T07:29:05Z,340,,RW19,,TUMG1C,R19,TUPGO M633 DULEM DCT GOMES
TLM757,B739,VTSP,VTBD,2026-07-09T07:30:00Z,330,RW27,RW21R,IGEV1B,SABA1B,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
AIQ1041,A320,VLVT,VTBD,2026-07-09T07:30:59Z,340,,RW21R,,NAKO1B,R21R,VTN R470 UDN W21 NOBER
ALK405,A21N,VTBS,VCBI,2026-07-09T07:31:00Z,300,RW20L,,PAST1E,,,PASTO L301 TANEK
THA005,A320,VTUD,VTBS,2026-07-09T07:31:00Z,280,RW12,RW19,ANPU1B,EAST1C,R19,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT EASTE
IGO1013,A21N,VIDP,WSSS,2026-07-09T07:31:15Z,330,,,,,,TAVUN L759 PUT B579 DALAN
TGW647,E290,VTSS,WSSS,2026-07-09T07:32:00Z,350,RW26,,TAXE1C,,,PASVA
TLM539,B738,VTCT,VTBD,2026-07-09T07:32:00Z,350,RW21,RW21R,DUBE1A,NAKO1B,R21R,DUBEN Y28 BLAFF DCT NAKON
CTV512,A320,WIII,VTBD,2026-07-09T07:32:19Z,360,,RW21R,,SEHN1B,R21R,ABTOK M644 ALUMO Y12 ALEMI
AIQ3520,A320,VTBD,VTUO,2026-07-09T07:33:00Z,250,RW21L,RW22,ROBK3A,,R22,ROBKA A1 TOPER W42 RAMEI W38
AIQ4111,A320,VTSP,VTBS,2026-07-09T07:33:00Z,370,RW27,RW19,EMRI1B,LEBI1C,R19,EMRIT Y99 NONEL Y98 LEBIM
ETH628,B77L,VTBS,WIII,2026-07-09T07:34:00Z,390,RW20L,,BUT1E,,,BUT Y11 PASVA
NOK127,B738,VTCC,VTBD,2026-07-09T07:34:00Z,370,RW36,RW21R,PANT2C,NAKO1B,R21R,PANTA Y7 BLAFF DCT NAKON
BKP147,A319,VTBS,VTSM,2026-07-09T07:36:00Z,310,RW20L,RW17,KASN1E,,R17,KASNI M757 MABKO W33 SMU
NOK132,B738,VTBD,VTCC,2026-07-09T07:36:00Z,360,RW21L,RW36,OLVU1B,MARN2A,R36,OLVUK Y26 MARNI
UAE384,A388,VTBS,VHHH,2026-07-09T07:39:00Z,370,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
TUA803,B77L,UTAA,WMKK,2026-07-09T07:39:39Z,330,,,,,,IKULA L515 PUT B579 DALAN
TVJ111,B38M,VTCC,VTBS,2026-07-09T07:40:00Z,330,RW36,RW19,PANT2C,NORT1C,R19,PANTA Y7 BLAFF DCT NORTA
AKJ623,B38M,VOBL,VTSP,2026-07-09T07:40:58Z,370,,RW27,,UBNE1D,,SAPAM L645 UBNEN
AIQ397,A20N,WADD,VTBD,2026-07-09T07:41:03Z,360,,RW21R,,SEHN1B,R21R,TIDAR M904 TONIK M644 ALUMO Y12 ALEMI
GIA867,B738,VTBS,WIII,2026-07-09T07:42:00Z,330,RW20L,,BUT1E,,,BUT Y11 PASVA
NOK104,B738,VTBD,VTCT,2026-07-09T07:42:00Z,380,RW21L,RW03,UGUV1B,,R03,UGUVO Y27 IKISU W22 BENVI
AIQ356,A21N,WSSS,VTBD,2026-07-09T07:43:18Z,360,,RW21R,,SEHN1B,R21R,ABTOK M644 ALUMO Y12 ALEMI
THA623,A333,RJBB,VTBS,2026-07-09T07:43:24Z,380,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
THA624,A21N,VTBS,RPLL,2026-07-09T07:44:00Z,330,RW20L,,GOME1E,,,GOMES B204 AGEDO
TLM766,B738,VTBD,VTSP,2026-07-09T07:44:00Z,340,RW21L,RW27,SABI2B,SAVS1C,,SABIS Y8 SAVSA
AIQ661,A320,VVPQ,VTBD,2026-07-09T07:44:33Z,340,,RW21R,,SEHN1B,R21R,SAKDA R334 RYN
AIQ3006,A320,VTSP,VTBD,2026-07-09T07:45:00Z,370,RW27,RW21R,IGEV1B,SABA1B,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
SIA721,A359,VTBS,WSSS,2026-07-09T07:46:00Z,390,RW20L,,BUT1E,,,BUT Y11 PASVA
NOK306,B738,VTBD,VTUD,2026-07-09T07:46:00Z,330,RW21L,RW30,ROBK3A,ANPU1A,R30,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
BKP274,A320,VTSP,VTBS,2026-07-09T07:48:00Z,350,RW27,RW19,EMRI1B,LEBI1C,R19,EMRIT Y99 NONEL Y98 LEBIM
THA434,A333,WIII,VTBS,2026-07-09T07:48:43Z,380,,RW19,,TUMG1C,R19,ABTOK M644 ALUMO Y12 ALEMI
AXM886,A20N,WMKK,VTBD,2026-07-09T07:49:18Z,360,,RW21R,,SABA1B,R21R,RIGTO M769 GOKEX Y96 EMTIX Y99 HOTEL
HGB510,B39M,VHHH,VRMM,2026-07-09T07:49:28Z,340,,,,,,SAV A202 RAMEI Y20 BKK L301 TANEK
MAS789,B738,VTBS,WMKK,2026-07-09T07:50:00Z,350,RW20L,,KASN1E,,,KASNI M757 KARMI
ALK455,A332,RJAA,VCBI,2026-07-09T07:50:28Z,360,,,,,,BUTRA A1 UBL Y20 BKK L301 TANEK
BBC388,B738,VGHS,VTBS,2026-07-09T07:50:33Z,370,,RW19,,WILA1C,R19,LUDVI L507 IGONI
TVJ342,A321,VTBS,VTSG,2026-07-09T07:52:00Z,340,RW20L,RW32,VANK1E,NULM1E,R32,VANKO Y8 SAPUD W32 NULMA
BKP248,A319,VTCC,VTSP,2026-07-09T07:52:00Z,370,RW36,RW27,PANT2C,SAVS1C,,PANTA Y7 BKK Y8 SAVSA
HVN604,A21N,VTBS,VVTS,2026-07-09T07:54:00Z,330,RW20L,,GOME1E,,,GOMES N506 BOKAK
AIQ3439,A21N,VTBD,VTCC,2026-07-09T07:54:00Z,340,RW21L,RW36,OLVU1B,MARN2A,R36,OLVUK Y26 MARNI
NOK593,B738,VTST,VTBD,2026-07-09T07:54:00Z,240,RW08,RW21R,,SABA1B,R21R,TRN W24 BITEN Y99 HOTEL DCT SABAI
THA638,B77W,VTBS,VHHH,2026-07-09T07:55:00Z,370,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
MMA370,A319,VYYY,VTCC,2026-07-09T07:55:58Z,290,,RW36,,PUMA2A,R36,BOMAS A581 PUMAM
TGW645,A21N,VTSP,WSSS,2026-07-09T07:56:00Z,350,RW27,,EPGO1B,,,EPGOT W14 HTY A334 PASVA
NOK196,B738,VTBD,VTPM,2026-07-09T07:57:00Z,260,RW21L,RW27,OLVU1B,URGU1W,R27,OLVUK Y26 NUVLU Y30 URGUM
AIQ309,A320,WMKK,VTSS,2026-07-09T07:57:42Z,320,,RW26,,TAMO1A,R26,TAMOS
UBG218,B738,VTBS,VGHS,2026-07-09T07:59:00Z,320,RW20L,,NUNL1P,,,NUNLI L507 LUDVI
CFG2366,A339,VTBS,ZJSY,2026-07-09T08:00:00Z,390,RW20L,,LIPL1J,,,LIPLI Y16 BUTRA
AIQ3260,A320,VTBD,VTUK,2026-07-09T08:00:00Z,270,RW21L,RW03,ROBK3A,,R03,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
BKP306,AT76,VTBO,VTBS,2026-07-09T08:00:00Z,140,,RW19,OMNI,TUMG1C,R19,RYN
TGW674,A21N,WSSS,VTCC,2026-07-09T08:00:27Z,340,,RW36,,MARN2A,R36,GOLUD M751 BKK Y26 MARNI
CDC8021,A320,ZSHC,VTBS,2026-07-09T08:01:37Z,320,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
THA264,A320,VTSS,VTBS,2026-07-09T08:02:00Z,340,RW26,RW19,DAND1C,LEBI1C,R19,DANDO M769 LEBIM
THA215,A320,VTBS,VTSP,2026-07-09T08:02:00Z,340,RW20L,RW27,VANK1E,SAVS1C,,VANKO Y8 SAVSA
THA643,A359,RJAA,VTBS,2026-07-09T08:02:52Z,380,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
AMU935,A21N,VTBS,VMMC,2026-07-09T08:03:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
AIQ3362,A320,VTBD,VTUD,2026-07-09T08:04:00Z,270,RW21L,RW30,ROBK3A,ANPU1A,R30,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
TVJ224,A321,VTBS,VTUU,2026-07-09T08:05:00Z,330,RW20L,RW23,SELK1F,VENP1C,R23,SELKA A1
AIQ763,A320,VMMC,VTBD,2026-07-09T08:05:52Z,340,,RW21R,,ENDU1B,R21R,SAV A202 RAMEI Y20 UBLOD
TLM628,B738,VTBD,VTUU,2026-07-09T08:06:00Z,290,RW21L,RW23,ROBK3A,VENP1D,R23,ROBKA A1
AIQ3306,A320,VTBD,VTPP,2026-07-09T08:07:00Z,220,RW21L,RW32,UGUV1B,,R32,UGUVO Y27 PIBAN
THA112,A320,VTBS,VTCC,2026-07-09T08:07:00Z,340,RW20L,RW36,OLVU1E,MARN2A,R36,OLVUK Y26 MARNI
CSC3996,A21N,WMKK,ZUTF,2026-07-09T08:07:41Z,330,,,,,,ABTOK M644 RYN N891 BKK B346 YAKUA
TLM582,B739,VTBU,VTCC,2026-07-09T08:09:00Z,340,RW18,RW36,BKK1A,MARN2A,R36,BKK Y26 MARNI
CCA556,B38M,VTBS,ZBAA,2026-07-09T08:10:00Z,340,RW20L,,UGUV1E,,,UGUVO Y27 PIBAN Y29 PSL W26 CMP R474 VTN
MAS782,B38M,WMKK,VTBS,2026-07-09T08:10:41Z,320,,RW19,,LEBI1C,R19,RIGTO M769 LEBIM
AIC2353,A20N,VTBS,VABB,2026-07-09T08:13:00Z,340,RW20L,,PAST1E,,,PASTO L301 TANEK
TLM513,B739,VTCC,VTBD,2026-07-09T08:13:00Z,310,RW36,RW21R,PANT2C,NAKO1B,R21R,PANTA Y7 BLAFF DCT NAKON
AIQ3092,A21N,VTSP,VTBD,2026-07-09T08:13:00Z,370,RW27,RW21R,IGEV1B,SABA1B,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
BKP149,AT76,VTBS,VTSM,2026-07-09T08:15:00Z,150,RW20L,RW17,KASN1E,,R17,KASNI M757 MABKO W33 SMU
BKP282,AT76,VTSP,VTBU,2026-07-09T08:15:00Z,170,RW27,RW18,EMRI1B,,R18,EMRIT Y99 NONEL Y98 SURMA W42 ASEKU DCT BUT
SJX751,A21N,RCTP,VTCC,2026-07-09T08:15:51Z,340,,RW36,,MONL2B,R36,VTN R207 MONLO
CSC9392,A321,VTBS,ZGNN,2026-07-09T08:16:00Z,340,RW20L,,UGUV1E,,,UGUVO Y27 PIBAN Y29 PSL W26 CMP W21 UDN R470 VTN
TLM714,B739,VTBD,VTSS,2026-07-09T08:16:00Z,330,RW21L,RW26,KASN1B,OBLE1B,R26,KASNI M757 OBLEX
TGW671,E290,VTCT,WSSS,2026-07-09T08:17:00Z,350,RW21,,DUBE1A,,,DUBEN Y28 BKK M904 PIDEL Y11 PASVA
BKP150,AT76,VTSM,VTBS,2026-07-09T08:17:00Z,160,RW17,RW19,OLBA1B,LEBI1C,R19,OLBAG Y17 DONSI M769 LEBIM
BKP151,A319,VTBS,VTSM,2026-07-09T08:18:00Z,310,RW20L,RW17,KASN1E,,R17,KASNI M757 MABKO W33 SMU
AIQ3143,A320,VTSR,VTBD,2026-07-09T08:18:00Z,330,RW02,RW21R,CPN1A,SABA1B,R21R,RAN W34 MENEX W42 EGUBO Y99 HOTEL DCT SABAI
CAL835,A21N,RCTP,VTBS,2026-07-09T08:18:25Z,340,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
TVJ205,A320,VTUD,VTBS,2026-07-09T08:19:00Z,340,RW12,RW19,ANPU1B,EAST1C,R19,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT EASTE
CPA654,A333,VTBS,VHHH,2026-07-09T08:20:00Z,410,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
AIQ3215,A21N,VTBD,VTSG,2026-07-09T08:20:00Z,360,RW21L,RW32,SABI2B,NULM1E,R32,SABIS Y8 SAPUD W32 NULMA
CDG2483,B738,ZSQD,VTBS,2026-07-09T08:20:05Z,320,,RW19,,NORT1C,R19,VTN R470 UDN W21 NOBER
AIQ511,A320,WMKJ,VTBD,2026-07-09T08:20:25Z,360,,RW21R,,SEHN1B,R21R,ABTOK M644 ALUMO Y12 ALEMI
TLM391,B739,RCKH,VTBD,2026-07-09T08:20:35Z,300,,RW21R,,ENDU1B,R21R,BUTRA A1 UBL Y20 UBLOD
SIA731,B38M,VTSP,WSSS,2026-07-09T08:21:00Z,350,RW27,,EPGO1B,,,EPGOT W14 HTY A334 PASVA
AIQ1031,A320,VLLB,VTBD,2026-07-09T08:21:06Z,360,,RW21R,,NAKO1B,R21R,VTN R474 CMP W21 NOBER
CQH7302,A320,VTBS,ZSFZ,2026-07-09T08:22:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
NOK575,B738,VTSB,VTBD,2026-07-09T08:22:00Z,350,RW04,RW21R,NIXE1C,SABA1B,R21R,NIXET Y99 HOTEL DCT SABAI
CXA833,B38M,ZSAM,VTBS,2026-07-09T08:22:15Z,340,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
KQA886,B788,VTBS,ZGGG,2026-07-09T08:23:00Z,310,RW20L,,UGUV1E,,,UGUVO Y27 PIBAN Y29 PSL W26 CMP R474 VTN
AIQ3426,A20N,VTCC,VTBD,2026-07-09T08:23:00Z,330,RW36,RW21R,PANT2C,NAKO1B,R21R,PANTA Y7 BLAFF DCT NAKON
AIQ3204,A20N,VTCT,VTBD,2026-07-09T08:23:00Z,390,RW21,RW21R,DUBE1A,NAKO1B,R21R,DUBEN Y28 BLAFF DCT NAKON
AIQ614,A20N,VTBD,VDSA,2026-07-09T08:25:00Z,270,RW21L,,GORS1B,,,GORSI N506 GOMES B204 AGEDO
CPA751,A21N,VHHH,VTBS,2026-07-09T08:25:45Z,380,,RW19,,EAST1C,R19,BUTRA A1 UBL Y20 GRASO Y13 RUKSA
THA435,A359,VTBS,WIII,2026-07-09T08:26:00Z,390,RW20L,,BUT1E,,,BUT Y11 PASVA
TVJ335,A320,VTSF,VTBS,2026-07-09T08:26:00Z,340,RW01,RW19,TAWI1A,LEBI1C,R19,NKS Y94 DOXAS M769 LEBIM
BKP259,AT76,VTSM,VTSP,2026-07-09T08:26:00Z,140,RW17,RW27,DORN1A,SAVS1C,,DORNA W32 SAPUD Y8 SAVSA
CSN5096,B38M,VTBS,ZGGG,2026-07-09T08:27:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
ETD417,A21N,VTSP,OMAA,2026-07-09T08:27:00Z,340,RW27,,UBNE1B,,,UBNEN R203 SAPAM
AXM885,A20N,VTBD,WMKK,2026-07-09T08:28:00Z,370,RW21L,,KIGO1B,,,KIGOB Y11 PASVA
CQH6466,A320,VTBS,ZGNN,2026-07-09T08:28:00Z,300,RW20L,,UGUV1E,,,UGUVO Y27 PIBAN Y29 PSL W26 CMP R474 VTN
TVJ969,B38M,VVCR,VTBS,2026-07-09T08:29:39Z,340,,RW19,,TUMG1C,R19,VAPVU P629 NUGPA
EVA202,B77W,VTBS,RCTP,2026-07-09T08:30:00Z,370,RW20L,,LIPL1J,,,LIPLI Y16 BUTRA
AIQ662,A320,VTBD,VVPQ,2026-07-09T08:30:00Z,330,RW21L,,RYN1B,,,RYN R334 SAKDA
CQH6825,A320,ZGOW,VTBS,2026-07-09T08:30:04Z,320,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
TLM259,B738,WADD,VTBD,2026-07-09T08:30:19Z,340,,RW21R,,SEHN1B,R21R,TIDAR M904 TONIK M644 ALUMO Y12 ALEMI
MAS103,B38M,VGHS,WMKK,2026-07-09T08:30:54Z,350,,,,,,EKAVO M626 IKOGA DCT PASVA
NOK365,B738,VTUI,VTBD,2026-07-09T08:31:00Z,340,RW23,RW21R,OMNI,ENDU1B,R21R,Y22/Y23 KKN Y23 KRT Y20 UBLOD DCT ENDUU
AIQ4102,A320,VTBS,VTCC,2026-07-09T08:32:00Z,340,RW20L,RW36,OLVU1E,MARN2A,R36,OLVUK Y26 MARNI
TLM826,B738,VTBD,VTST,2026-07-09T08:32:00Z,340,RW21L,RW08,SABI2B,,R08,SABIS Y8 SAPUD W24 TRN
TVJ306,A321,VTBS,VTSP,2026-07-09T08:33:00Z,340,RW20L,RW27,VANK1E,SAVS1C,,VANKO Y8 SAVSA
BKP136,A319,VTSM,VTBS,2026-07-09T08:34:00Z,300,RW17,RW19,OLBA1B,LEBI1C,R19,OLBAG Y17 DONSI M769 LEBIM
TLM557,B738,VTPP,VTBD,2026-07-09T08:34:00Z,210,RW32,RW21R,PEBL1A,NAKO1B,R21R,PEBLI Y28 BLAFF DCT NAKON
BKP145,A319,VTBS,VTSM,2026-07-09T08:35:00Z,310,RW20L,RW17,KASN1E,,R17,KASNI M757 MABKO W33 SMU
TVJ133,B38M,VTCT,VTBS,2026-07-09T08:35:00Z,330,RW21,RW19,DUBE1A,NORT1C,R19,DUBEN Y28 BLAFF DCT NORTA
CQH8665,A20N,ZSPD,VTSP,2026-07-09T08:35:59Z,340,,RW27,,SAVS1C,,SAV A202 RAMEI W42 MENEX Y8 SAVSA
BKP158,AT76,VTSM,VTBS,2026-07-09T08:37:00Z,160,RW17,RW19,OLBA1B,LEBI1C,R19,OLBAG Y17 DONSI M769 LEBIM
CCA821,B38M,ZBAA,VTSP,2026-07-09T08:37:19Z,320,,RW27,,SAVS1C,,VTN R474 CMP W21 BKK Y8 SAVSA
SVA847,B78X,VTBS,OERK,2026-07-09T08:38:00Z,360,RW20L,,PAST1E,,,PASTO L301 TANEK
THA476,A359,YSSY,VTBS,2026-07-09T08:38:18Z,280,,RW19,,TUMG1C,R19,TIDAR M904 TONIK M644 ALUMO Y12 ALEMI
CAL6884,B744,WSSS,VTBS,2026-07-09T08:39:23Z,400,,RW19,,TUMG1C,R19,ABTOK M644 ALUMO Y12 ALEMI
NOK525,B738,VTSP,VTBD,2026-07-09T08:40:00Z,370,RW27,RW21R,IGEV1B,SABA1B,R21R,IGEVI Y5 EGUBO Y99 HOTEL DCT SABAI
TLM646,B738,VTBD,VTUK,2026-07-09T08:40:00Z,250,RW21L,RW03,ROBK3A,,R03,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
CBJ620,A20N,VTBS,ZSNJ,2026-07-09T08:42:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
CSS313,B752,ZGSZ,VTBS,2026-07-09T08:42:43Z,320,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
VAG130,A321,VTBS,VVTS,2026-07-09T08:43:00Z,330,RW20L,,GOME1E,,,GOMES N506 BOKAK
AIQ321,A320,VTBD,WMKP,2026-07-09T08:44:00Z,370,RW21L,,KASN1B,,,KASNI M757 KARMI
AIQ3224,A320,VTSG,VTBD,2026-07-09T08:45:00Z,370,RW14,RW21R,OSPE1G,SABA1B,R21R,OSPEX Y99 HOTEL DCT SABAI
CRK765,A320,VHHH,VTBS,2026-07-09T08:45:18Z,340,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
AIQ3514,A320,VTBD,VTUI,2026-07-09T08:46:00Z,350,RW21L,RW05,ROBK3A,,R05,ROBKA A1 SELKA Y14 KRT Y23 KKN Y23/Y22
BKP157,AT76,VTBS,VTSM,2026-07-09T08:48:00Z,170,RW20L,RW17,KASN1E,,R17,KASNI M757 MABKO W33 SMU
TLM713,B738,VTSS,VTBD,2026-07-09T08:48:00Z,360,RW26,RW21R,DAND1C,SABA1B,R21R,DANDO M769 GOKEX Y96 EMTIX Y99 HOTEL DCT SABAI
CSN3082,A20N,VTBS,ZGGG,2026-07-09T08:50:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
THA111,A320,VTCC,VTBS,2026-07-09T08:50:00Z,330,RW36,RW19,PANT2C,NORT1C,R19,PANTA Y7 BLAFF DCT NORTA
SIA709,B78X,VTBS,WSSS,2026-07-09T08:51:00Z,390,RW20L,,BUT1E,,,BUT Y11 PASVA
CSC3935,A321,ZUTF,VTBS,2026-07-09T08:52:27Z,340,,RW19,,NORT1C,R19,VTN R474 CMP W21 NOBER
AIQ3234,A20N,VTSB,VTBD,2026-07-09T08:53:00Z,350,RW04,RW21R,NIXE1C,SABA1B,R21R,NIXET Y99 HOTEL DCT SABAI
AIQ3017,A320,VTBD,VTSP,2026-07-09T08:53:00Z,360,RW21L,RW27,SABI2B,SAVS1C,,SABIS Y8 SAVSA
PTW915,AT75,VYYY,VTBS,2026-07-09T08:53:07Z,190,,RW19,,WILA1C,R19,BETNO G463 TARED
CES542,B789,VTBS,ZSPD,2026-07-09T08:54:00Z,330,RW20L,,SELK1F,,,SELKA A1 SANOT Y15 GUROK A202 SAV
CES206,B38M,VTCC,ZSPD,2026-07-09T08:54:00Z,310,RW36,,MONL2C,,,MONLO R207 NAN R215 TOMIP
BKP256,AT76,VTSP,VTSM,2026-07-09T08:54:00Z,150,RW27,RW17,EMRI1B,,R17,EMRIT Y99 AKVUG Y93 SMU
CQH8663,A20N,ZSPD,VTSP,2026-07-09T08:54:02Z,340,,RW27,,SAVS1C,,SAV A202 RAMEI W42 MENEX Y8 SAVSA
SIA712,B78X,WSSS,VTBS,2026-07-09T08:54:21Z,400,,RW19,,TUMG1C,R19,ABTOK M644 ALUMO Y12 ALEMI
VJT294,GLEX,VRMM,RJTT,2026-07-09T08:54:47Z,350,,,,,,TANEK L301 BKK A1 BUTRA
AIQ3521,A320,VTUO,VTBD,2026-07-09T08:55:00Z,240,RW22,RW21R,OMNI,ENDU1B,R21R,W38 RAMEI Y20 UBLOD DCT ENDUU
CSH833,B38M,ZSPD,VTBS,2026-07-09T08:55:02Z,300,,RW19,,EAST1C,R19,SAV A202 RAMEI W42 PAKRI Y13 RUKSA
UBG316,A333,WMKK,VGHS,2026-07-09T08:55:56Z,360,,,,,,RIGTO M769 SORTO M626 EKAVO
